code,name,credits,equivalency,transfer_credit
CHM228,ORGANIC CHEMISTRY II LAB,1,"EC ""R13""",3
CHM228,ORGANIC CHEMISTRY II - LAB,1,01160NM,1
CHM230,ANALYTICAL CHEMISTRY,4,01160251,4
CHM231,CHEMICAL TECHNOLOGY,3,Not Transferable,0
CHM240,RESEARCH IN CHEMISTRY,4,Not Transferable,0
CHN121,ELEMENTARY CHINESE I,3,01165101,3
CHN122,ELEMENTARY CHINESE II,3,01165102,3
CIM203,ROBOTICS AND AUTOMATED SYSTEM COMPONENTS,4,Not Transferable,0
CIM204,COMPUTER AIDED MANUFACTURING,3,Not Transferable,0
CIM206,COMPUTER INTEGRATED MANUFACTURING PROJECT,2,Not Transferable,0
CIT104,CONSTRUCTION SURVEYING I,3,Not Transferable,0
CIT105,STATICS FOR TECHNICIANS,3,Not Transferable,0
CIT106,CIVIL ENGINEERING DRAWING,2,Not Transferable,0
CIT107,CONSTRUCTION QUANTITY ESTIMATING,2,Not Transferable,0
CIT110,INTRO TO CIVIL/CONSTRUCTION ENGINEERING TECHNOLOGY,2,Not Transferable,0
CIT116,CONSTRUCTION GRAPHICS/CAD II,2,Not Transferable,0
CIT125,CONSTRUCTION ESTIMATING,2,Not Transferable,0
CIT126,ADVANCED CIVIL DRAWING/CAD II,3,Not Transferable,0
CIT130,CIVIL/CONSTRUCTION GRAPHICS/CAD,3,Not Transferable,0
CIT151,URBAN AND SUBURBAN DEVELOPMENT,3,10975335,3
CIT203,STRENGTH OF MATERIALS,4,EC,4
CIT205,CONSTRUCTION SURVEYING II,3,Not Transferable,0
CIT208,REINFORCED CONCRETE DESIGN,3,Not Transferable,0
CIT209,STEEL DESIGN,2,Not Transferable,0
CIT210,SOILS IN CONSTRUCTION,2,Not Transferable,0
CIT211,CONSTRUCTION COST ESTIMATING,2,Not Transferable,0
CIT212,WATER RESOURCES TECHNOLOGY,4,Not Transferable,0
CIT213,CONSTRUCTION MATERIALS LABORATORY,2,Not Transferable,0
CIT214,CURRENT TOPICS IN CIVIL/CONSTRUCTION ENGINEER TECH,1,Not Transferable,0
CIT215,SOIL MECHANICS AND MATERIAL TESTING,3,Not Transferable,0
CIT216,SOIL MECHANICS,4,Not Transferable,0
CIT217,STRUCTURAL DESIGN,4,Not Transferable,0
CIT218,STEEL DESIGN,3,Not Transferable,0
CIT219,REINFORCED CONCRETE DESIGN,3,Not Transferable,0
CIT252,BOUNDARY LAW,3,Not Transferable,0
CIT253,MECHANICS OF MATERIALS,3,Not Transferable,0
CIT260,CIVIL/CONSTRUCTION DESIGN PROJECT,2,Not Transferable,0
CJU123,INTRODUCTION TO CRIMINAL JUSTICE,3,01202201,3
CJU124,CRIMINAL JUSTICE II,3,01202EC,3
CMT124,APPLIED TECHNICAL GRAPHICS/CAD,3,Not Transferable,0
COF012,STUDY AND READING II,3,Not Transferable,0
COF019,READING AND STUDY IMPROVEMENT,1,Not Transferable,0
COM105,INTRODUCTION TO COMMUNICATION STUDY,3,04189101,3
COM110,INTERPERSONAL COMMUNICATION,3,04192201,3
COM115,INTERCULTURAL COMMUNICATION,3,04192346,3
COM115,INTERCULTURAL COMMUNICATION,3,04189EC,3
COM120,INTRODUCTION TO PUBLIC RELATIONS,3,04192313,3
COM120,INTRODUCTION TO PUBLIC RELATIONS,3,04189EC,3
COM121,MASS COMMUNICATION STUDY,3,04189102,3
COM131,BROADCASTING AND SOCIAL MEDIA,3,EC,3
COM208,COMMUNICATION SEMINAR AND FIELD EXPERIENCE,3,Not Transferable,0
COM210,RADIO BROADCASTING PRODUCTION,3,EC,3
COM500,EMERGENCY MEDICAL TECHNICIAN,4,Not Transferable,0
COR201,INTRODUCTION TO CORRECTION ADMINISTRATION,3,01202203,3
COR202,CORRECTION ADMINISTRATION II,3,01202EC,3
COR207,CORRECTIONAL INSTITUTIONS,3,01202EC,3
COR280,CORRECTIONS EXTERNSHIP,3,Not Transferable,0
CPS021,CAREER AND EDUCATIONAL PLANNING,3,Not Transferable,0
CPS031,BECOMING A MASTER STUDENT,3,Not Transferable,0
CPS041,STRATEGIES FOR SUCCESS,3,Not Transferable,0
CPT100,INTRODUCTION TO CHEMICAL PROCESS TECHNOLOGY,3,To Be Determined,0
CPT205,PROCESS TECHNOLOGY INSTRUMENTATION,3,Not Transferable,0
CPT206,PROCESS TECHNOLOGY EQUIPMENT,4,Not Transferable,0
CPT210,PROCESS TECHNOLOGY SYSTEMS,4,Not Transferable,0
CPT212,PROCESS TECHNOLOGY OPERATIONS,4,Not Transferable,0
CPT214,PROCESS TECHNOLOGY TROUBLESHOOTING,3,Not Transferable,0
CPT216,PROCESS CONTROL,4,Not Transferable,0
CPT226,PROCESS TECHNOLOGY CO-OPERATIVE EDUCATION,3,Not Transferable,0
CSC010,CONCEPTS IN COMPUTERS,3,Not Transferable,0
CSC020,INTRODUCTION TO ADAPTIVE TECHNOLOGY,3,Not Transferable,0
CSC100,INTRODUCTION TO BUSINESS DATA PROCESSING,3,Not Transferable,0
CSC103,COMPUTERS FOR TECHNICIANS,2,Not Transferable,0
CSC105,COMPUTER APPLICATIONS AND SYSTEMS,3,"EC ""4,R45""",3
CSC106,INTERMEDIATE PC APPLICATIONS WITH PROGRAMMING,3,"01198110 ""R45""",3
CSC107,COMUPTERS IN HEALTH TECHNOLOGIES,1,Not Transferable,0
CSC108,INTRODUCTION TO INTERNET APPLICATIONS,2,Not Transferable,0
CSC109,BASIC PROGRAMMING AND SYSTEMS,3,"EC ""4,84,R45""",3
CSC110,MICROCOMPUTER OPERATING SYSTEMS AND ARCHITECTURE,3,Not Transferable,0
CSC112,INTRO TO BUSINESS INFORMATION SYSTEMS,3,01198NM,3
CSC115,COMPUTER PROGRAMMING FOR ENGINEERS,3,EC,3
CSC116,INTRODUCTION TO INFORMATION SYSTEMS SECURITY,3,01198EC,3
CSC116,INTRODUCTION TO INFORMATION SYSTEMS SECURITY,3,01198NM,3
CSC117,INTRODUCTION TO TECHNICAL PROGRAMMING,2,Not Transferable,0
CSC118,INTRO TO WEB TECHNOLOGIES,3,01198NM,3
CSC121,INTRODUCTION TO COMPUTER SCIENCE,4,01198111,4
CSC122,DATA STRUCTURES,4,EC,4
CSC125,WEB MARKUP LANGUAGES,3,Not Transferable,0
CSC125,WEB MARKUP LANGUAGES,3,Not Transferable,0
CSC126,HELP DESK CUSTOMER SERVICE,3,Not Transferable,0
CSC127,HELP DESK OPERATION,3,Not Transferable,0
CSC130,"COMPUTERS, SOCIETY AND ETHICS",3,01198NM,3
CSC133,INTRODUCTION TO COMPUTER SCIENCE USING C++,4,"EC""4,84""",4
CSC133,INTRODUCTION TO COMPUTER SCIENCE USING C++,4,"EC""4,84,R45""",4
CSC134,OBJECT ORIENTED PROGRAMMING USING C++,4,01198111,4
CSC134,OBJECT ORIENTED PROGRAMMING USING C++,4,01198NM,4
CSC152,INTRODUCTION TO COBOL,4,EC,4
CSC153,INTRODUCTION TO PL/I,3,EC,3
CSC160,INTRODUCTION TO UNIX FOR WEB DEVELOPMENT,3,EC,3
CSC161,INTRODUCTION TO COMPUTER SCIENCE USING JAVA,4,Lower Level Elective,0
CSC161,INTRODUCTION TO COMPUTER SCIENCE USING JAVA,4,"01198111 ""4""",4
CSC162,OBJECT ORIENTED PROGRAMMING USING JAVA,4,Lower Level Elective,0
CSC162,OBJECT ORIENTED PROGRAMMING USING JAVA,4,"01198111""4""",4
CSC165,BEGINNERS C-PROGRAMMING,3,EC,3
CSC166,C++ PROGRAMMING,3,01198EC,3
CSC166,C++ PROGRAMMING,3,01198NM,3
CSC200,TELECOMMUNICATIONS AND NETWORKS,3,Not Transferable,0
CSC202,NETWARE INSTALLATION AND CONFIGURATION,1,Not Transferable,0
CSC203,LARGE SYSTEM ORGANIZATION AND PROGRAMMING,4,EC,4
CSC205,COMPUTER SCIENCE WORK EXPERIENCE I,3,Not Transferable,0
CSC206,COMPUTER SCIENCE WORK EXPERIENCE II,3,Not Transferable,0
